ponto_id,prediction
5167,"[-8.055586550435073, -34.95165675434402]"
5171,"[-8.055586550435073, -34.95165675434402]"
5180,"[-8.055586550435073, -34.95165675434402]"
5183,"[-8.055586550435073, -34.95165675434402]"
5186,"[-8.055586550435073, -34.95165675434402]"
5192,"[-8.055586550435073, -34.95165675434402]"
5193,"[-8.055586550435073, -34.95165675434402]"
5197,"[-8.055586550435073, -34.95165675434402]"
5205,"[-8.055586550435073, -34.95165675434402]"
5206,"[-8.055586550435073, -34.95165675434402]"
5211,"[-8.055586550435073, -34.95165675434402]"
5213,"[-8.055586550435073, -34.95165675434402]"
5214,"[-8.055586550435073, -34.95165675434402]"
5215,"[-8.055586550435073, -34.95165675434402]"
5216,"[-8.055586550435073, -34.95165675434402]"
5217,"[-8.055586550435073, -34.95165675434402]"
5221,"[-8.055586550435073, -34.95165675434402]"
5224,"[-8.055586550435073, -34.95165675434402]"
5226,"[-8.055586550435073, -34.95165675434402]"
5228,"[-8.055586550435073, -34.95165675434402]"
5229,"[-8.055586550435073, -34.95165675434402]"
5234,"[-8.055586550435073, -34.95165675434402]"
5244,"[-8.055586550435073, -34.95165675434402]"
5245,"[-8.055586550435073, -34.95165675434402]"
5246,"[-8.055586550435073, -34.95165675434402]"
5247,"[-8.055586550435073, -34.95165675434402]"
5254,"[-8.055586550435073, -34.95165675434402]"
5257,"[-8.055586550435073, -34.95165675434402]"
5262,"[-8.055586550435073, -34.95165675434402]"
5264,"[-8.055586550435073, -34.95165675434402]"
5266,"[-8.055586550435073, -34.95165675434402]"
5271,"[-8.055586550435073, -34.95165675434402]"
5274,"[-8.055586550435073, -34.95165675434402]"
5277,"[-8.055586550435073, -34.95165675434402]"
5278,"[-8.055586550435073, -34.95165675434402]"
5281,"[-8.055586550435073, -34.95165675434402]"
5282,"[-8.055586550435073, -34.95165675434402]"
5283,"[-8.055586550435073, -34.95165675434402]"
5284,"[-8.055586550435073, -34.95165675434402]"
5288,"[-8.055586550435073, -34.95165675434402]"
5289,"[-8.055586550435073, -34.95165675434402]"
5290,"[-8.055586550435073, -34.95165675434402]"
5292,"[-8.055586550435073, -34.95165675434402]"
5296,"[-8.055586550435073, -34.95165675434402]"
5300,"[-8.055586550435073, -34.95165675434402]"
5303,"[-8.055586550435073, -34.95165675434402]"
5306,"[-8.055586550435073, -34.95165675434402]"
5307,"[-8.055586550435073, -34.95165675434402]"
5308,"[-8.055586550435073, -34.95165675434402]"
5312,"[-8.055586550435073, -34.95165675434402]"
5314,"[-8.055586550435073, -34.95165675434402]"
5318,"[-8.055586550435073, -34.95165675434402]"
5321,"[-8.055586550435073, -34.95165675434402]"
5323,"[-8.055586550435073, -34.95165675434402]"
5324,"[-8.055586550435073, -34.95165675434402]"
5328,"[-8.055586550435073, -34.95165675434402]"
5336,"[-8.055586550435073, -34.95165675434402]"
5338,"[-8.055586550435073, -34.95165675434402]"
5339,"[-8.055586550435073, -34.95165675434402]"
5340,"[-8.055586550435073, -34.95165675434402]"
5349,"[-8.055586550435073, -34.95165675434402]"
5350,"[-8.055586550435073, -34.95165675434402]"
5353,"[-8.055586550435073, -34.95165675434402]"
5354,"[-8.055586550435073, -34.95165675434402]"
5357,"[-8.055586550435073, -34.95165675434402]"
5358,"[-8.055586550435073, -34.95165675434402]"
5360,"[-8.055586550435073, -34.95165675434402]"
5361,"[-8.055586550435073, -34.95165675434402]"
5362,"[-8.055586550435073, -34.95165675434402]"
5364,"[-8.055586550435073, -34.95165675434402]"
5365,"[-8.055586550435073, -34.95165675434402]"
5368,"[-8.055586550435073, -34.95165675434402]"
5371,"[-8.055586550435073, -34.95165675434402]"
5375,"[-8.055586550435073, -34.95165675434402]"
5377,"[-8.055586550435073, -34.95165675434402]"
5378,"[-8.055586550435073, -34.95165675434402]"
5379,"[-8.055586550435073, -34.95165675434402]"
5381,"[-8.055586550435073, -34.95165675434402]"
5384,"[-8.055586550435073, -34.95165675434402]"
5386,"[-8.055586550435073, -34.95165675434402]"
5388,"[-8.055586550435073, -34.95165675434402]"
5389,"[-8.055586550435073, -34.95165675434402]"
5391,"[-8.055586550435073, -34.95165675434402]"
5396,"[-8.055586550435073, -34.95165675434402]"
5399,"[-8.055586550435073, -34.95165675434402]"
5400,"[-8.055586550435073, -34.95165675434402]"
5402,"[-8.055586550435073, -34.95165675434402]"
5404,"[-8.055586550435073, -34.95165675434402]"
5405,"[-8.055586550435073, -34.95165675434402]"
5407,"[-8.055586550435073, -34.95165675434402]"
5414,"[-8.055586550435073, -34.95165675434402]"
5417,"[-8.055586550435073, -34.95165675434402]"
5418,"[-8.055586550435073, -34.95165675434402]"
5419,"[-8.055586550435073, -34.95165675434402]"
5425,"[-8.055586550435073, -34.95165675434402]"
5426,"[-8.055586550435073, -34.95165675434402]"
5427,"[-8.055586550435073, -34.95165675434402]"
5430,"[-8.055586550435073, -34.95165675434402]"
5431,"[-8.055586550435073, -34.95165675434402]"
5434,"[-8.055586550435073, -34.95165675434402]"
5436,"[-8.055586550435073, -34.95165675434402]"
5437,"[-8.055586550435073, -34.95165675434402]"
5447,"[-8.055586550435073, -34.95165675434402]"
5457,"[-8.055586550435073, -34.95165675434402]"
5458,"[-8.055586550435073, -34.95165675434402]"
5459,"[-8.055586550435073, -34.95165675434402]"
5460,"[-8.055586550435073, -34.95165675434402]"
5464,"[-8.055586550435073, -34.95165675434402]"
5465,"[-8.055586550435073, -34.95165675434402]"
5471,"[-8.055586550435073, -34.95165675434402]"
5473,"[-8.055586550435073, -34.95165675434402]"
5478,"[-8.055586550435073, -34.95165675434402]"
5479,"[-8.055586550435073, -34.95165675434402]"
5484,"[-8.055586550435073, -34.95165675434402]"
5487,"[-8.055586550435073, -34.95165675434402]"
5489,"[-8.055586550435073, -34.95165675434402]"
5492,"[-8.055586550435073, -34.95165675434402]"
5493,"[-8.055586550435073, -34.95165675434402]"
5496,"[-8.055586550435073, -34.95165675434402]"
5500,"[-8.055586550435073, -34.95165675434402]"
5502,"[-8.055586550435073, -34.95165675434402]"
5506,"[-8.055586550435073, -34.95165675434402]"
5508,"[-8.055586550435073, -34.95165675434402]"
5529,"[-8.055586550435073, -34.95165675434402]"
5531,"[-8.055586550435073, -34.95165675434402]"
5537,"[-8.055586550435073, -34.95165675434402]"
5538,"[-8.055586550435073, -34.95165675434402]"
5544,"[-8.055586550435073, -34.95165675434402]"
5547,"[-8.055586550435073, -34.95165675434402]"
5551,"[-8.055586550435073, -34.95165675434402]"
5556,"[-8.055586550435073, -34.95165675434402]"
5558,"[-8.055586550435073, -34.95165675434402]"
5559,"[-8.055586550435073, -34.95165675434402]"
5564,"[-8.055586550435073, -34.95165675434402]"
5566,"[-8.055586550435073, -34.95165675434402]"
5573,"[-8.055586550435073, -34.95165675434402]"
5576,"[-8.055586550435073, -34.95165675434402]"
5579,"[-8.055586550435073, -34.95165675434402]"
5580,"[-8.055586550435073, -34.95165675434402]"
5581,"[-8.055586550435073, -34.95165675434402]"
5583,"[-8.055586550435073, -34.95165675434402]"
5587,"[-8.055586550435073, -34.95165675434402]"
5609,"[-8.055586550435073, -34.95165675434402]"
5610,"[-8.055586550435073, -34.95165675434402]"
5612,"[-8.055586550435073, -34.95165675434402]"
5613,"[-8.055586550435073, -34.95165675434402]"
5614,"[-8.055586550435073, -34.95165675434402]"
5615,"[-8.055586550435073, -34.95165675434402]"
5616,"[-8.055586550435073, -34.95165675434402]"
5623,"[-8.055586550435073, -34.95165675434402]"
5628,"[-8.055586550435073, -34.95165675434402]"
5634,"[-8.055586550435073, -34.95165675434402]"
5635,"[-8.055586550435073, -34.95165675434402]"
5640,"[-8.055586550435073, -34.95165675434402]"
5641,"[-8.055586550435073, -34.95165675434402]"
5642,"[-8.055586550435073, -34.95165675434402]"
5646,"[-8.055586550435073, -34.95165675434402]"
5649,"[-8.055586550435073, -34.95165675434402]"
5651,"[-8.055586550435073, -34.95165675434402]"
5652,"[-8.055586550435073, -34.95165675434402]"
5662,"[-8.055586550435073, -34.95165675434402]"
5663,"[-8.055586550435073, -34.95165675434402]"
5664,"[-8.055586550435073, -34.95165675434402]"
5666,"[-8.055586550435073, -34.95165675434402]"
5676,"[-8.055586550435073, -34.95165675434402]"
5679,"[-8.055586550435073, -34.95165675434402]"
5694,"[-8.055586550435073, -34.95165675434402]"
5700,"[-8.055586550435073, -34.95165675434402]"
5708,"[-8.055586550435073, -34.95165675434402]"
5711,"[-8.055586550435073, -34.95165675434402]"
5714,"[-8.055586550435073, -34.95165675434402]"
5722,"[-8.055586550435073, -34.95165675434402]"
5727,"[-8.055586550435073, -34.95165675434402]"
5728,"[-8.055586550435073, -34.95165675434402]"
5730,"[-8.055586550435073, -34.95165675434402]"
5731,"[-8.055586550435073, -34.95165675434402]"
5733,"[-8.055586550435073, -34.95165675434402]"
5735,"[-8.055586550435073, -34.95165675434402]"
5736,"[-8.055586550435073, -34.95165675434402]"
5737,"[-8.055586550435073, -34.95165675434402]"
5739,"[-8.055586550435073, -34.95165675434402]"
5746,"[-8.055586550435073, -34.95165675434402]"
5754,"[-8.055586550435073, -34.95165675434402]"
5758,"[-8.055586550435073, -34.95165675434402]"
5763,"[-8.055586550435073, -34.95165675434402]"
5768,"[-8.055586550435073, -34.95165675434402]"
5769,"[-8.055586550435073, -34.95165675434402]"
5770,"[-8.055586550435073, -34.95165675434402]"
5780,"[-8.055586550435073, -34.95165675434402]"
5786,"[-8.055586550435073, -34.95165675434402]"
5787,"[-8.055586550435073, -34.95165675434402]"
5792,"[-8.055586550435073, -34.95165675434402]"
5794,"[-8.055586550435073, -34.95165675434402]"
5798,"[-8.055586550435073, -34.95165675434402]"
5807,"[-8.055586550435073, -34.95165675434402]"
5815,"[-8.055586550435073, -34.95165675434402]"
5816,"[-8.055586550435073, -34.95165675434402]"
5819,"[-8.055586550435073, -34.95165675434402]"
5821,"[-8.055586550435073, -34.95165675434402]"
5822,"[-8.055586550435073, -34.95165675434402]"
5828,"[-8.055586550435073, -34.95165675434402]"
5829,"[-8.055586550435073, -34.95165675434402]"
5830,"[-8.055586550435073, -34.95165675434402]"
5837,"[-8.055586550435073, -34.95165675434402]"
5838,"[-8.055586550435073, -34.95165675434402]"
5843,"[-8.055586550435073, -34.95165675434402]"
5847,"[-8.055723089911735, -34.951552362864064]"
5848,"[-8.055723089911735, -34.951552362864064]"
5852,"[-8.055723089911735, -34.951552362864064]"
5853,"[-8.055723089911735, -34.951552362864064]"
5856,"[-8.055723089911735, -34.951552362864064]"
5857,"[-8.055723089911735, -34.951552362864064]"
5858,"[-8.055723089911735, -34.951552362864064]"
5862,"[-8.055723089911735, -34.951552362864064]"
5863,"[-8.055723089911735, -34.951552362864064]"
5866,"[-8.055723089911735, -34.951552362864064]"
5868,"[-8.055723089911735, -34.951552362864064]"
5872,"[-8.055723089911735, -34.951552362864064]"
5873,"[-8.055723089911735, -34.951552362864064]"
5874,"[-8.055723089911735, -34.951552362864064]"
5876,"[-8.055723089911735, -34.951552362864064]"
5884,"[-8.055723089911735, -34.951552362864064]"
5885,"[-8.055723089911735, -34.951552362864064]"
5894,"[-8.055723089911735, -34.951552362864064]"
5898,"[-8.055723089911735, -34.951552362864064]"
5899,"[-8.055723089911735, -34.951552362864064]"
5900,"[-8.055723089911735, -34.951552362864064]"
5903,"[-8.055723089911735, -34.951552362864064]"
5908,"[-8.055723089911735, -34.951552362864064]"
5912,"[-8.055723089911735, -34.951552362864064]"
5927,"[-8.055723089911735, -34.951552362864064]"
5930,"[-8.055723089911735, -34.951552362864064]"
5931,"[-8.055723089911735, -34.951552362864064]"
5933,"[-8.055723089911735, -34.951552362864064]"
5936,"[-8.055723089911735, -34.951552362864064]"
5937,"[-8.055723089911735, -34.951552362864064]"
5938,"[-8.055723089911735, -34.951552362864064]"
5939,"[-8.055723089911735, -34.951552362864064]"
5945,"[-8.055723089911735, -34.951552362864064]"
5952,"[-8.055723089911735, -34.951552362864064]"
5953,"[-8.055723089911735, -34.951552362864064]"
5957,"[-8.055723089911735, -34.951552362864064]"
5960,"[-8.055723089911735, -34.951552362864064]"
5961,"[-8.055723089911735, -34.951552362864064]"
5963,"[-8.055723089911735, -34.951552362864064]"
5965,"[-8.055723089911735, -34.951552362864064]"
5969,"[-8.055723089911735, -34.951552362864064]"
5972,"[-8.055723089911735, -34.951552362864064]"
5974,"[-8.055723089911735, -34.951552362864064]"
5979,"[-8.055723089911735, -34.951552362864064]"
5981,"[-8.055723089911735, -34.951552362864064]"
5982,"[-8.055723089911735, -34.951552362864064]"
5991,"[-8.055723089911735, -34.951552362864064]"
5992,"[-8.055723089911735, -34.951552362864064]"
5993,"[-8.055723089911735, -34.951552362864064]"
5994,"[-8.055723089911735, -34.951552362864064]"
5998,"[-8.055723089911735, -34.951552362864064]"
6004,"[-8.055723089911735, -34.951552362864064]"
6005,"[-8.055723089911735, -34.951552362864064]"
6008,"[-8.055723089911735, -34.951552362864064]"
6010,"[-8.055723089911735, -34.951552362864064]"
6014,"[-8.055723089911735, -34.951552362864064]"
6017,"[-8.055723089911735, -34.951552362864064]"
6025,"[-8.055723089911735, -34.951552362864064]"
6027,"[-8.055723089911735, -34.951552362864064]"
6029,"[-8.055723089911735, -34.951552362864064]"
6032,"[-8.055723089911735, -34.951552362864064]"
6033,"[-8.055723089911735, -34.951552362864064]"
6037,"[-8.055723089911735, -34.951552362864064]"
6039,"[-8.055723089911735, -34.951552362864064]"
6043,"[-8.055723089911735, -34.951552362864064]"
6051,"[-8.055723089911735, -34.951552362864064]"
6053,"[-8.055723089911735, -34.951552362864064]"
6054,"[-8.055723089911735, -34.951552362864064]"
6056,"[-8.055723089911735, -34.951552362864064]"
6061,"[-8.055723089911735, -34.951552362864064]"
6062,"[-8.055723089911735, -34.951552362864064]"
6064,"[-8.055723089911735, -34.951552362864064]"
6066,"[-8.055723089911735, -34.951552362864064]"
6072,"[-8.055723089911735, -34.951552362864064]"
6073,"[-8.055723089911735, -34.951552362864064]"
6076,"[-8.055723089911735, -34.951552362864064]"
6080,"[-8.055723089911735, -34.951552362864064]"
6085,"[-8.055723089911735, -34.951552362864064]"
6088,"[-8.055723089911735, -34.951552362864064]"
6100,"[-8.055723089911735, -34.951552362864064]"
6101,"[-8.055723089911735, -34.951552362864064]"
6108,"[-8.055723089911735, -34.951552362864064]"
6111,"[-8.055723089911735, -34.951552362864064]"
6113,"[-8.055723089911735, -34.951552362864064]"
6119,"[-8.055723089911735, -34.951552362864064]"
6123,"[-8.055723089911735, -34.951552362864064]"
6128,"[-8.055723089911735, -34.951552362864064]"
6134,"[-8.055723089911735, -34.951552362864064]"
6137,"[-8.055723089911735, -34.951552362864064]"
6146,"[-8.055723089911735, -34.951552362864064]"
6147,"[-8.055723089911735, -34.951552362864064]"
6148,"[-8.055723089911735, -34.951552362864064]"
6151,"[-8.055723089911735, -34.951552362864064]"
6153,"[-8.055723089911735, -34.951552362864064]"
6156,"[-8.055723089911735, -34.951552362864064]"
6160,"[-8.055723089911735, -34.951552362864064]"
6161,"[-8.055723089911735, -34.951552362864064]"
6169,"[-8.055723089911735, -34.951552362864064]"
6176,"[-8.055723089911735, -34.951552362864064]"
6178,"[-8.055723089911735, -34.951552362864064]"
6180,"[-8.055723089911735, -34.951552362864064]"
6182,"[-8.055723089911735, -34.951552362864064]"
6189,"[-8.055723089911735, -34.951552362864064]"
6192,"[-8.055723089911735, -34.951552362864064]"
6193,"[-8.055723089911735, -34.951552362864064]"
6194,"[-8.055723089911735, -34.951552362864064]"
6199,"[-8.055723089911735, -34.951552362864064]"
6202,"[-8.055723089911735, -34.951552362864064]"
6205,"[-8.055723089911735, -34.951552362864064]"
6211,"[-8.055723089911735, -34.951552362864064]"
6214,"[-8.055723089911735, -34.951552362864064]"
6215,"[-8.055723089911735, -34.951552362864064]"
6223,"[-8.055723089911735, -34.951552362864064]"
6231,"[-8.055723089911735, -34.951552362864064]"
6237,"[-8.055723089911735, -34.951552362864064]"
6239,"[-8.055723089911735, -34.951552362864064]"
6240,"[-8.055723089911735, -34.951552362864064]"
6244,"[-8.055723089911735, -34.951552362864064]"
6250,"[-8.055723089911735, -34.951552362864064]"
6258,"[-8.055723089911735, -34.951552362864064]"
6261,"[-8.055723089911735, -34.951552362864064]"
6263,"[-8.055723089911735, -34.951552362864064]"
6266,"[-8.055723089911735, -34.951552362864064]"
6275,"[-8.055723089911735, -34.951552362864064]"
6277,"[-8.055723089911735, -34.951552362864064]"
6289,"[-8.055723089911735, -34.951552362864064]"
6290,"[-8.055723089911735, -34.951552362864064]"
6291,"[-8.055723089911735, -34.951552362864064]"
6300,"[-8.055723089911735, -34.951552362864064]"
6301,"[-8.055723089911735, -34.951552362864064]"
6307,"[-8.055723089911735, -34.951552362864064]"
6309,"[-8.055723089911735, -34.951552362864064]"
6314,"[-8.055723089911735, -34.951552362864064]"
6321,"[-8.055723089911735, -34.951552362864064]"
6322,"[-8.055723089911735, -34.951552362864064]"
6323,"[-8.055723089911735, -34.951552362864064]"
6338,"[-8.055723089911735, -34.951552362864064]"
6343,"[-8.055723089911735, -34.951552362864064]"
6348,"[-8.055723089911735, -34.951552362864064]"
6351,"[-8.055723089911735, -34.951552362864064]"
6355,"[-8.055723089911735, -34.951552362864064]"
6358,"[-8.055723089911735, -34.951552362864064]"
6360,"[-8.055723089911735, -34.951552362864064]"
6363,"[-8.055723089911735, -34.951552362864064]"
6364,"[-8.055723089911735, -34.951552362864064]"
6365,"[-8.055723089911735, -34.951552362864064]"
6377,"[-8.055723089911735, -34.951552362864064]"
6378,"[-8.055723089911735, -34.951552362864064]"
6382,"[-8.055723089911735, -34.951552362864064]"
6383,"[-8.055723089911735, -34.951552362864064]"
6384,"[-8.055723089911735, -34.951552362864064]"
6389,"[-8.055723089911735, -34.951552362864064]"
6390,"[-8.055723089911735, -34.951552362864064]"
6391,"[-8.055723089911735, -34.951552362864064]"
6395,"[-8.055723089911735, -34.951552362864064]"
6398,"[-8.055723089911735, -34.951552362864064]"
6399,"[-8.055723089911735, -34.951552362864064]"
6400,"[-8.055723089911735, -34.951552362864064]"
6401,"[-8.055723089911735, -34.951552362864064]"
6407,"[-8.055723089911735, -34.951552362864064]"
6419,"[-8.055723089911735, -34.951552362864064]"
6423,"[-8.055723089911735, -34.951552362864064]"
6424,"[-8.055723089911735, -34.951552362864064]"
6425,"[-8.055723089911735, -34.951552362864064]"
6426,"[-8.055723089911735, -34.951552362864064]"
6427,"[-8.055723089911735, -34.951552362864064]"
6435,"[-8.055723089911735, -34.951552362864064]"
6436,"[-8.055723089911735, -34.951552362864064]"
6437,"[-8.055723089911735, -34.951552362864064]"
6440,"[-8.055723089911735, -34.951552362864064]"
6442,"[-8.055723089911735, -34.951552362864064]"
6451,"[-8.055723089911735, -34.951552362864064]"
6452,"[-8.055723089911735, -34.951552362864064]"
6458,"[-8.055723089911735, -34.951552362864064]"
6462,"[-8.055723089911735, -34.951552362864064]"
6463,"[-8.055723089911735, -34.951552362864064]"
6464,"[-8.055723089911735, -34.951552362864064]"
6465,"[-8.055723089911735, -34.951552362864064]"
6466,"[-8.055723089911735, -34.951552362864064]"
6472,"[-8.055723089911735, -34.951552362864064]"
6473,"[-8.055723089911735, -34.951552362864064]"
6474,"[-8.055723089911735, -34.951552362864064]"
6475,"[-8.055723089911735, -34.951552362864064]"
6495,"[-8.055723089911735, -34.951552362864064]"
6497,"[-8.055723089911735, -34.951552362864064]"
6498,"[-8.055723089911735, -34.951552362864064]"
6507,"[-8.055723089911735, -34.951552362864064]"
6508,"[-8.055723089911735, -34.951552362864064]"
6512,"[-8.055723089911735, -34.951552362864064]"
6515,"[-8.055723089911735, -34.951552362864064]"
6516,"[-8.055723089911735, -34.951552362864064]"
6517,"[-8.055723089911735, -34.951552362864064]"
6520,"[-8.055723089911735, -34.951552362864064]"
6523,"[-8.055723089911735, -34.951552362864064]"
6533,"[-8.055723089911735, -34.951552362864064]"
6535,"[-8.055723089911735, -34.951552362864064]"
6538,"[-8.055723089911735, -34.951552362864064]"
6539,"[-8.055723089911735, -34.951552362864064]"
6545,"[-8.055723089911735, -34.951552362864064]"
6550,"[-8.055723089911735, -34.951552362864064]"
6555,"[-8.055723089911735, -34.951552362864064]"
6559,"[-8.055723089911735, -34.951552362864064]"
6560,"[-8.055723089911735, -34.951552362864064]"
6561,"[-8.055723089911735, -34.951552362864064]"
6564,"[-8.055723089911735, -34.951552362864064]"
6567,"[-8.055723089911735, -34.951552362864064]"
6571,"[-8.055723089911735, -34.951552362864064]"
6580,"[-8.055723089911735, -34.951552362864064]"
6583,"[-8.055723089911735, -34.951552362864064]"
6584,"[-8.055723089911735, -34.951552362864064]"
6586,"[-8.055723089911735, -34.951552362864064]"
6589,"[-8.055723089911735, -34.951552362864064]"
6594,"[-8.055723089911735, -34.951552362864064]"
6597,"[-8.055723089911735, -34.951552362864064]"
6601,"[-8.055723089911735, -34.951552362864064]"
6611,"[-8.055723089911735, -34.951552362864064]"
6615,"[-8.059292148088465, -34.94699468188706]"
6618,"[-8.059292148088465, -34.94699468188706]"
6622,"[-8.059332179421798, -34.946863097958484]"
6623,"[-8.059332179421798, -34.946863097958484]"
6624,"[-8.059292148088465, -34.94699468188706]"
6625,"[-8.059332179421798, -34.946863097958484]"
6632,"[-8.059332179421798, -34.946863097958484]"
6646,"[-8.059332179421798, -34.946863097958484]"
6649,"[-8.059332179421798, -34.946863097958484]"
6650,"[-8.059332179421798, -34.946863097958484]"
6651,"[-8.059332179421798, -34.946863097958484]"
6653,"[-8.057797333041798, -34.946462971936825]"
6658,"[-8.058538406857133, -34.94955093532749]"
6660,"[-8.058538406857133, -34.94955093532749]"
6663,"[-8.058538406857133, -34.94955093532749]"
6664,"[-8.058538406857133, -34.94955093532749]"
6666,"[-8.058538406857133, -34.94955093532749]"
6669,"[-8.058538406857133, -34.94955093532749]"
6673,"[-8.058538406857133, -34.94955093532749]"
6676,"[-8.058538406857133, -34.94955093532749]"
6685,"[-8.058538406857133, -34.94955093532749]"
6687,"[-8.058538406857133, -34.94955093532749]"
6688,"[-8.058538406857133, -34.94955093532749]"
6689,"[-8.058538406857133, -34.94955093532749]"
6690,"[-8.058538406857133, -34.94955093532749]"
6691,"[-8.058538406857133, -34.94955093532749]"
6692,"[-8.058538406857133, -34.94955093532749]"
6693,"[-8.058538406857133, -34.94955093532749]"
6698,"[-8.058538406857133, -34.94955093532749]"
6703,"[-8.058362436150093, -34.95008170880947]"
6705,"[-8.058362436150093, -34.95008170880947]"
6708,"[-8.058362436150093, -34.95008170880947]"
6713,"[-8.057797333041798, -34.946462971936825]"
6715,"[-8.057544103785697, -34.950776095056995]"
6716,"[-8.057544103785697, -34.950776095056995]"
6718,"[-8.057544103785697, -34.950776095056995]"
6720,"[-8.057544103785697, -34.950776095056995]"
6723,"[-8.057544103785697, -34.950776095056995]"
6727,"[-8.057872489023772, -34.95171503658723]"
6728,"[-8.057441232208584, -34.95314520454297]"
6729,"[-8.057441232208584, -34.95314520454297]"
6733,"[-8.057441232208584, -34.95314520454297]"
6734,"[-8.057441232208584, -34.95314520454297]"
6742,"[-8.057441232208584, -34.95314520454297]"
6743,"[-8.057441232208584, -34.95314520454297]"
6745,"[-8.057441232208584, -34.95314520454297]"
6746,"[-8.056907510647164, -34.94654342948345]"
6750,"[-8.057441232208584, -34.95314520454297]"
6754,"[-8.057155726961076, -34.95407925085718]"
6755,"[-8.057155726961076, -34.95407925085718]"
6757,"[-8.057155726961076, -34.95407925085718]"
6758,"[-8.057155726961076, -34.95407925085718]"
6763,"[-8.056531919653688, -34.95580216360135]"
6769,"[-8.056531919653688, -34.95580216360135]"
6771,"[-8.056531919653688, -34.95580216360135]"
6773,"[-8.056531919653688, -34.95580216360135]"
6774,"[-8.056531919653688, -34.95580216360135]"
6775,"[-8.056531919653688, -34.95580216360135]"
6779,"[-8.056531919653688, -34.95580216360135]"
6784,"[-8.056531919653688, -34.95580216360135]"
6789,"[-8.056531919653688, -34.95580216360135]"
6792,"[-8.056531919653688, -34.95580216360135]"
6796,"[-8.056531919653688, -34.95580216360135]"
6811,"[-8.057544103785697, -34.950776095056995]"
6814,"[-8.057544103785697, -34.950776095056995]"
6820,"[-8.057544103785697, -34.950776095056995]"
6822,"[-8.056129078389123, -34.946545373289524]"
6827,"[-8.056301730198099, -34.95691554969643]"
6829,"[-8.057544103785697, -34.950776095056995]"
6835,"[-8.056301730198099, -34.95691554969643]"
6842,"[-8.057544103785697, -34.950776095056995]"
6849,"[-8.056531919653688, -34.95580216360135]"
6851,"[-8.057544103785697, -34.950776095056995]"
6854,"[-8.055298853742435, -34.958085321612494]"
6855,"[-8.057544103785697, -34.950776095056995]"
6856,"[-8.057544103785697, -34.950776095056995]"
6857,"[-8.056301730198099, -34.95691554969643]"
6860,"[-8.055298853742435, -34.958085321612494]"
6861,"[-8.055832090913468, -34.95136174171167]"
6862,"[-8.056531919653688, -34.95580216360135]"
6864,"[-8.055832090913468, -34.95136174171167]"
6865,"[-8.055298853742435, -34.958085321612494]"
6866,"[-8.056301730198099, -34.95691554969643]"
6871,"[-8.055832090913468, -34.95136174171167]"
6872,"[-8.055672967466606, -34.95130533453328]"
6880,"[-8.055742300650769, -34.95134959361735]"
6883,"[-8.056301730198099, -34.95691554969643]"
6884,"[-8.055494000523202, -34.95131600007085]"
6888,"[-8.056301730198099, -34.95691554969643]"
6890,"[-8.055298853742435, -34.958085321612494]"
6896,"[-8.056531919653688, -34.95580216360135]"
6899,"[-8.056301730198099, -34.95691554969643]"
6908,"[-8.055298853742435, -34.958085321612494]"
6909,"[-8.056531919653688, -34.95580216360135]"
6912,"[-8.055298853742435, -34.958085321612494]"
6913,"[-8.055298853742435, -34.958085321612494]"
6916,"[-8.055298853742435, -34.958085321612494]"
6922,"[-8.055298853742435, -34.958085321612494]"
6923,"[-8.054254719492057, -34.95578185829378]"
6927,"[-8.054254719492057, -34.95578185829378]"
6929,"[-8.055298853742435, -34.958085321612494]"
6932,"[-8.056301730198099, -34.95691554969643]"
6934,"[-8.056129078389123, -34.946545373289524]"
6935,"[-8.055298853742435, -34.958085321612494]"
6940,"[-8.055298853742435, -34.958085321612494]"
6950,"[-8.055298853742435, -34.958085321612494]"
6953,"[-8.055298853742435, -34.958085321612494]"
6954,"[-8.055298853742435, -34.958085321612494]"
6955,"[-8.055595230158742, -34.954527824134935]"
6957,"[-8.055494000000072, -34.951316000000126]"
6962,"[-8.055298853742435, -34.958085321612494]"
6963,"[-8.055298853742435, -34.958085321612494]"
6964,"[-8.055595230158742, -34.954527824134935]"
6967,"[-8.055298853742435, -34.958085321612494]"
6969,"[-8.055595230158742, -34.954527824134935]"
6975,"[-8.056301730198099, -34.95691554969643]"
6977,"[-8.055595230158742, -34.954527824134935]"
6978,"[-8.055595230158742, -34.954527824134935]"
6983,"[-8.055708327466586, -34.95131011853325]"
6992,"[-8.055298853742435, -34.958085321612494]"
6994,"[-8.055595230158742, -34.954527824134935]"
7007,"[-8.055595230158742, -34.954527824134935]"
7008,"[-8.055595230158742, -34.954527824134935]"
7016,"[-8.055595230158742, -34.954527824134935]"
7017,"[-8.055595230158742, -34.954527824134935]"
7019,"[-8.056301730198099, -34.95691554969643]"
7020,"[-8.055595230158742, -34.954527824134935]"
7021,"[-8.055595230158742, -34.954527824134935]"
7024,"[-8.055595230158742, -34.954527824134935]"
7038,"[-8.055595230158742, -34.954527824134935]"
7039,"[-8.055595230158742, -34.954527824134935]"
7040,"[-8.055595230158742, -34.954527824134935]"
7044,"[-8.055595230158742, -34.954527824134935]"
7046,"[-8.055595230158742, -34.954527824134935]"
7047,"[-8.055595230158742, -34.954527824134935]"
7048,"[-8.055708327466586, -34.95131011853325]"
7049,"[-8.055595230158742, -34.954527824134935]"
